"Brian T. Kline","Color: Black","The Roborock has changed our lives.","24 Jan 2021","We love the Roborock S6 Pure. With three kids, we're very busy parents. Sweeping the hardwood floors and vacuuming the carpets has never taken priority over taking care of other household chores. As a result, our floors got pretty dirty. When I couldn't stand it any longer I'd get out the broom, or vacuum, but that was maybe only once a week. If that. But now we run the Roborock every night on the main floor of our house, which gets the dirtiest anyway. It has been nothing short of life changing. We've had it for a few months and it's been nothing but bliss ever since. We've named it Mo (from WALL-E) and even got a Mo sticker to put on it. It's just a fantastic little device that cleans the floors for us while we relax at the end of a long day.","5.0","0"
"D&B LLC","Color: White","It just WORKS!","28 Nov 2020","It just WORKS!  I bought this Roborock S6 pure and a Neato D7 at the same time, hoping both would work.  But the Neato navigation was causing problems, it would get loss, it would rub against walls and furniture in corners, and would randomly get loss by spinning in circles wondering where it was. The Roborock S6 pure just worked!  It created a map of all my floors on the first go.  It cleans rooms on demand and does not get lost!  It creates nice looking vacuum lines!  And its dust bin gets full of dust!  I dont have to worry about it getting stuck or loss, and it cleans each of my floors quickly! Roborock is light years ahead of Neato in software and navigation.  I had to return the Neato D7 as it did not perform as advertised, although initially I wanted the Neato D7 more than the S6 pure, because it had the better design and suction power.  But suction power and hardware design means nothing when the software is not up to par... Thanks Roborock for a great robot vacuum experience!  I'm just amazed on how well it just worked! I'll update the review if I run into any major issues...","5.0","0"
"Rick Jackson","Color: Black","Lots of Error messages so far.(3) STARS-UPDATE(5)STARS: The new machine and everything works great..","24 Jan 2021","Understanding how to properly use the Roborock Vacuum was slightly difficult however after going on Youtube and looking at various videos on how to use the vacuum we were able to operate and clean our rooms.  However after one full week of no problems we received several error messages i.e., a wheel is suspended..move to another location...we did that several times...reset the vacuum and even set it back to factory settings...now we are getting internal error messages...not good for a two week old vacuum costing several hundred dollars.  Will be contacting the customer services support line for a new vacuum...should not have to start fixing it ourselves after two weeks... completely unacceptable. UPDATE: 4/16/2021- Received a new Roborock S6 Pure Robot Vacuum and Mop, Multi-Floor Mapping, Lidar Navigation, No-go Zones, Selective Room Cleaning, 2000Pa Suction Robotic Vacuum Cleaner, Wi-Fi Connected, Alexa Voice Control and so far we are extremely happy with the product.  Sometimes things happen with equipment and we definitely had a lemon.  The vacuum was sent within three days after I shipped the non-working vacuum, brand new, sealed box...It is a dream machine...","5.0","0"
"S.A.","Color: White","Got Error 3"" - please try moving the vacuum to another location"" within days of buying","29 Aug 2021","I bought the Xiaomi Mijia Roborock a few years ago.  It didn't work almost immediately.  I tried everything.  I reached out to the seller.  I reached out to Xiaomi U.S. From them, I got ""we will not be able to help you get the support that you needed in the US."".  I reached out to Xiaomi in China.  They asked for photos.  Then videos.  I sent them everything.  After 6 months of emails back and forth with Xiaomi and the seller, the seller finally agreed to a ""partial refund"".  I took the loss and shipped the junk back home.  Never again.","1.0","0"
"Darrick","Color: Black","Best navigation in the industry","23 Jan 2021","Highs: navigation. This robot navigates better than any I’ve seen or used. You can pick it up and move it without confusing it. You can move the charger without having to make a new floor plan map and it doesn’t get hung up by “new” objects around the charger that would prevent my Neato from starting. It is very quiet and the dust bin is easily removed without inadvertently spilling part of the contents. I love the washable filter. Cons: cannot climb high rugs like Neato could. Needs a better brush design and a bit more suction.","5.0","0"
"Jason Allman","Color: Black","FANTASTIC","26 Sep 2020","I love my new Roborock 5s. Only used it once but it was fabulous. Excited about the mopping haven’t done it yet.  I am 72 and was able to easily set it up on my phone. Working on Alexa???? It was so through and gentle. I have an IRobot and named it Helter Skelter because its work was unstable. Sometimes the same area 10 times. It worked good but this one (oh my gosh) works great. I am so impressed. Did my throw rugs even a cheap shag one. Does carpet and my vinyl flooring with no problems. Highly recommend this because you get such a great product and didn’t break the bank.","5.0","0"
"Nick Williams","Color: Black","Roborock beats Irobot!!","19 Dec 2020","So far this robot vacuum has been wonderful! I owned the irobot before and it was a lack to be desired to say the most. It accomplished the job but not nearly as well as the RoboRock product. The S6 is very efficient and it amazes me how much dirt or power hair it finds every single day. I love it so much I'm considering buying another to put in the basement and just get rid of the irobot all together.","5.0","1"
"Haley Courtney","Color: Black","No 5G Connectivity","22 Dec 2020","I actually think this vacuum cleaner is great compared to others I have tried. Unfortunately it is only compatible with 2G internet connection so I was not able to use app functionality or a lot smart features. The company really should improve this technology Update: had purchased a second vacuum for my parents. It is very noisy. The mapping is essentially useless. No go zones don’t work consistently. Constantly getting stuck. I’m very surprised this vacuum has so many good reviews considering it’s high price point.","2.0","0"
"DavidNC","Color: Black","Very Happy with purchase","25 May 2021","I started in robot vacumes with roombas many years ago, the dumb ones that just bounced around. After buying a few of those I moved on to Neato's. Was pretty happy with neatos other than batteries needed to be replaced every year. I was VERY worried about changing brands but have been extremely happy with the performance of this one. This is the first time I have had room mapping and it is great. Does a good job of vacuuming up both carpet and hardwoods. I don't really use the mopping facility but it doesn't get stuck and it just does it's job. Time to buy a 2nd one so that I don't have to keep carrying it upstairs.","5.0","0"
"LediDi","Color: White","My Best Buy of the Year","05 Jun 2021","I love this guy! Before that I had an old I_roomba (best model in 2016) and we almost don't use it, because a lot of effort and poor quality of cleaning, takes a very long time to clean and can return to base in 5 minutes.  eventually stopped using it.  So I doubt if we needed another one.  But this robot was the best buy of the year.  it cleans up very well, quickly, cleverly builds a map, we usually launch it from the phone remotely and I love the cloth that removes the dust.  Highly recommend.  This is my great love.  After him, we  also bought a washing robot, together they are even better.  I recommend waiting for the coupon, they are often there, especially on Black Friday.  The best investment after training/education is in something that saves you time.  The seller is great too.  answers all questions.  By the way, at the time of purchase, I thought that I would return it, But in a week I would never have given this miracle !!!","5.0","0"
"Heather","Color: Black","Amazing vacuum... best investment ever!","24 Jan 2021","Best Christmas gift I ever received! This vacuum is a life changer! It is amazing!! Cleans and wipes down my floors. It finds every part of my house, suction is excellent, and hardly ever has an issue (always my fault like it sucks up a pen or something large That was out and I need to help it). Battery life is excellent and it maps your house and remembers where things are to go around them. It can do multiple floors and my floors look great after. Love this love this love it!!","5.0","0"
"Zauder Castro","Color: Black","It's alive!!!","29 Nov 2020","I purchased this right after returning one of those random cleaning vacuum/mopping robots. What a difference. The random one would get on my nerves running over the very same spot a million times. I could take it. This one, however, was chosen after a week long intense research that had one thing in mind: which robot is really worth it? The answer actually seems to be the roborock s5 max, but I was afraid of spending that much after my experience with random robot, so I got the same pure with a good discount. No regrets. This thing is doing its orderly round around the house right now while dog sleeps on its bean bag and I relax on the sofa. I can see in the app where it was, where it is and where its going to be soon. It's almost like it really knows what's up as it goes around obstacles. I'm happy.","5.0","0"
"Amazon Customer","Color: White","Best purchase","11 Jan 2021","10/10 would recommend this right here is a game changer. It has helped me out so much I love it! I can say that you have to wet the cloth when you mop. Which of course says in the manual but I didn’t read it. I know some people are like me and won’t read the instructions. There is also a button under where the mop pad is that is either more or less water. If your on the fence about this just do it you won’t regret it.","5.0","0"
"Dingle","Color: Black","Excellent robot","11 Dec 2020","Your browser does not support HTML5 video. I bought this item as a gift. I have been sceptical about getting one for myself sine I am meticulous about cleanines. I must say I am going to get one for me since I love it.it gets into places my broom does not. It cleans very well and suction is excellent. Its funny how this vaccuum cleans the whole room and knows where it missed, it goes back to that area to clean. I absolutely  love it and highly recommend it.","5.0","0"
"Kat R","Color: Black","Frustrated with the WiFi setting for the app, finally made it work","04 Jan 2021","Edit: just hard restarted the vaccum and finally got the app working and WiFi connected. Can't connect to the wifi no matter how much I tried. I tried multiple phones. I tried 2g only router. I changed the SSID and simple password. I tried resetting our phones and changed the settings. Nothing worked. They don't even bother to program some error messages for the users. Whole thing is frustrating.","4.0","0"
"Dsmith","Color: Black","Use it everyday","22 Jan 2021","I absolutely love this vacuum.  I use it everyday on my hardwood and tile floors.  I have several rugs that it seemlessly goes over. It does a great job.  Unlike my previous cheap and random vacuuming robot, this one rarely gets stuck and does a fabulous job cleaning.  I just can't believe how much it pulls up.  I love turning in on with the app and seeing the cleaning progress.  I have influenced several people at work to buy one. I have only used the mopping feature once.  It is okay for light cleaning.  I really don't think you can go wrong with this vacuum.  I would definitely buy it again!","5.0","0"
"betty","Color: Black","Love this product!","05 Jan 2021","Your browser does not support HTML5 video. I love this. Very smart. I don’t need baby sitter any more. It scans the edge of room and plan the route. Very efficient. I can free up a lot of cleaning time with this. The mopping function is not impressive thou. Tried it once and never used it for mopping. I could not get it connect to the Amazon echo dot. The authentication does not pass. But the app is easy to use. The cleaning is fantastic. It totally worth the money!","5.0","0"
"Amazon Customer","Color: Black","Great efficient robot vacuum","22 Dec 2020","I love this vacuum! I always wanted a robot vacuum. I have a big house and love that freshly vacuumed look so even though I have a whole house vacuum which I use once or twice a week for a heavy cleaning, I wanted to be able to run a robot every day to pick up dust and freshen up. I bought 2 cheaper brands on amazon prime day but I returned them because they did not pick everything up and they got stuck and lost in the house. As soon as I bought this I could tell the difference in quality. It basically picked up everything and very efficiently navigated the house. It comes with a great app so that you can schedule what you want it to clean and when. It first maps your floor plan exactly and then you can just set it and forget it. I set mine for 2 am every morning and it does a great job. It was on sale for $240 less than the regular price and is so worth it. It can also wash floors but I haven’t tried that feature yet. Powerful suction and easy to maintain. Highly recommend it.","5.0","0"
"wenscape","Color: Black","Don’t waste your money on this piece of crap! Spend a little more to get something more reliable.","12 Jun 2021","It broke all the time!!!! Either the map is not working right and it thinks or it’s in the wrong room, or most recently it wouldn’t even turn on. It was sitting at the dock but doesn’t know it and hence not charging itself. Now it’s low on battery and would not charge!!! Omg! I thought this was a cheaper alternative, but I am sooooo disappointed. Cheaper should not mean non functional. Btw, it was cheaper than roomba, but it was still $400. Now I have $400 round brick in my living room.","1.0","0"
"Sam","Color: Black","Works great buy map is diffucult to edit for manual zones","04 Feb 2021","Works great. Runs about 2.5 hours on full charge. Auto creates zones for each room while mapping. However, it is hard to manually creates zones on a open floor plan in basement so it ends up cleaning entire floor instead of just a part of it we use most. Tried many times to manually devide and create zones but not successful. Other than that, it is great product.","4.0","0"
"Alvin P.","Color: White","Amazing vacuum","08 Mar 2021","Amazing! This helps so much. Does a great job at vacuuming. Does a decent job at mopping. Not a mop replacement but definitely helps keep dust and very light dirt off the floor.  Highly recommended! It's also very smart and has no issues going around obstacles in my house.","5.0","0"
"lilyrosey","Color: Black","Great at dirt, poor overcoming obstacles","13 Feb 2021","I really wished I could keep this because it was great and picking up of the dirt but it kept getting stuck at sliding door tracks curtains and area rugs","3.0","1"
"John Kadletz","Color: Black","Updated: Stopped working, no response from customer service.","13 Aug 2020","Bought a Roborock S6 when it was first released. Stopped working about six months ago. Contacted support and eventually they sent a replacement wheel that I installed and it worked again....got about three months. I emailed seller several times over a couple of weeks and no response. My 10 year old Roomba is still going strong. UPDATE: Roborock customer service reached out to me directly as the seller was non-responsive. After verifying the problem the vacuum was returned for repair  (at their expense 😄). I received the repaired vacuum in less than one week and it works great again. Thank you Roborock for standing behind your products.","5.0","0"
"BKnigga","Color: Black","More Power Than Expected","14 Jan 2021","I LOVE it. It does a great job and has a lot more power than I expected. It also does really well to ramp up onto our kitchen mats if we forget to pick them up. The only thing is you want to make sure everything is picked up before you run it. It will roll over cords and get stuck.","5.0","0"
"Kayla","Color: Black","Broke in a matter of months","12 Aug 2021","I ordered this about October 2020 and at first was delighted with it. However, within a few months, it stopped running, reporting an error 105: left wheel short circuit. Unfortunately it was just out of Amazon's return window, so I contacted Roborock. After some troubleshooting, they determined I will have to send it in for repairs. The repairs are supposed to be free, but I have to pay to ship it to Germany in order for them to fix it. I decided that I may as well just buy a new vacuum in that case, and got a Roomba (which I'm loving). This thing is a lemon, don't get it.","1.0","0"
"Krishna Kusumba","Color: Black","Not good for area rugs...","24 Jan 2021","I waited for years before deciding to buy, still not lucky enough to get advanced technology with less problems, the piece I got put lines on my hardwood floor, second issue is, I have area rug and robo takes 30 minutes vaccum, get confused. I don’t recommend for area rugs","3.0","0"
"Northstar","Color: Black","Mop does not work, don’t buy","13 Feb 2021","Mop stopped working after month. It does not get wet.","1.0","2"
"tranty","Color: Black","Clean your product before to sell it.","01 Feb 2021","It was shipped with brown rice gains in it and blonde hair in the dirt container. I was disappointed I just shipped it back.","1.0","1"
"Amazon Customer","Color: Black","Wonder Vacuum!","26 Jan 2021","This is our 3rd Robo vacuums.. we have been very happy with each one and as we have just completed a large flooring project on the first floor to all hard surfaces, we decided to try a vacuum that could handle the entire area with a longer battery life.  This little guy does the job and more!  So much more sensitive  to areas it should not travel to. Highly recommend. It is a bit loud, but I think part of that is the hard surfaces... not much in our hime to absorb sound.","5.0","0"
"Asoka","Color: Black","Not worth for time, money & environment","28 Nov 2020","Floor sweeping takes < 5 min manually, Roboroc Vaccum taking > 30 min with electricity expense & increasing earth electronics garbage problems 🤔 Some hope that not all work going to be done by robots or atomized.","1.0","2"
"Chad","Color: White","Good Suction and Very Thorough","04 Jun 2021","Does a great job cleaning and covers a lot of space on a charge.  There was some co fusion about which app to download and use. I'm currently using the Mi Home for Android. No issues to report.","5.0","0"
"Daniel","Color: Black","Great upgrade","17 Jun 2021","Mopping is easy and great, zoning app is easy and works well. Cleaning is amazing.","5.0","1"
"kailash gajulapalli","Color: Black","Worth it","12 Jan 2021","We bought irobo romba in first choice because we we were so skeptical about this one.. that one stopped working when my 7 months old kept on pressing the home button and then our second choice was this one after our friend’s suggestion. surprisingly this is doing wonders which we didn’t expected. Very less noise and mapping is so easy.. even working in dark unlike romba. Definitely worth the price.","5.0","0"
"Dana Thomas","Color: Black","Fantastic 2-in-1 robot vacuum","06 Jan 2021","She’s awesome! It was easy to set up and is easy to program and use. I have a 2 story and love that she won’t fall down the stairs. Her mopping action is pretty good. She does a great job. We named her Dusty...and we love her.","5.0","0"
"L. Walton","Color: Black","It’s the best ever. I’d buy it again","05 Nov 2020","I love how smart this vacuum is. It does everything I need it to do. The only hassle is washing the floor with an area rug, because I have to adjust the map each time I want to mop that floor and I never get the rug area just right and it’ll try to go on the edge of the rug, otherwise it’s the best house tool I own","4.0","0"
"Amanda Comer","Color: Black","Best Vac/Mop I’ve had!","03 Dec 2020","Your browser does not support HTML5 video. I Love this! It has strong suction! Cleans in rows after mapping your home! Goes from carpet to tile easily! Didn’t get stuck at all! Went straight towards my son and dog and turned away before touching them! And it’s super easy to use! I purchased a different one at first then returned it and tried this one and it’s amazing! This can handle my large home with ease!","5.0","0"
"Marzorus  Hus","Color: White","Got Stuck With My Carpet& Alexa uncompetitive","21 Sep 2020","The side plastic brush will stuck in my carpet. S5 is much better. I need to purchase additional side brush in order to clean my carpet.  I don’t know why they changed the side brush. Everything else is good. I am not able to see it in Alexa","2.0","0"
"Cyberpunk","Color: Black","Love it","02 Nov 2020","I love this product. It was a breeze to set up and program a few no go areas. I do wish it had a larger water tank and that you could put Lysol in it. But it is absolutely amazing, I think my family and I spent hours watching it clean the first week!","5.0","0"
"Luvai Khambaty","Color: Black","Amazing Robot Vaccum","15 May 2020","I got this item as a gift for my Mother's birthday and boy was I happy to see it. It is an amazing quality robot vaccuum that cleans smarter and harder than other robot vaccuums I know of. The smart mapping and the mopping feature really come in use along as the self charge and resume feature. All the features work perfectly on this robot I'm very happy I ordered from you guys THANK YOU.","5.0","2"
"Anthony A","Color: Black","Great 2 in 1 robot mop and vacuum, but filters need to be replaced often","03 Dec 2020","I loved that this has a 2 in 1 robot vacuum and mop.  I like how you can map it around your home and it goes in straight lines. I like the mop, however the braavajet to me was better because it didn't need filters. This water tank has 2 filters that need to be replaced every couple of months or the solution won't come out. I use the robot about once a week. I was told that water is recommended for cleaning if I don't want to change filters as often. It only comes with 4 extra filters, I wish it came with more. The vacuum part works better on hard floors than carpet.","4.0","1"
"ReviewerRams","Color: White","Cliff detector not working & was fixed by manufacturer","19 Feb 2021","Mine is hardly three months old and the cliff detector stopped working resulting in the robot tumbling thru the stairs. It broke the water tank and I called customer service. update 4/14: Issue fixed by the manufacturer after we tried to troubleshoot via email.","4.0","1"
"Natasha McCusker","Color: Black","Great product without spending a fortune","16 Dec 2020","The battery life is great for our needs. It’s able to do our entire downstairs (2500sq ft total home) on more than 1/2 the battery. The dust bin is small so we empty once a day. The mopping feature works great, but the water in it only lasts about 10-15 mins, so you do have to pause and refill. It maneuvers around things great. It didn’t even get stuck behind our Christmas tree. I like the no go zone and invisible wall options. You don’t have to close doors everytime you release it.","4.0","0"
"Michael","Color: Black","App needs updating. Will mop your carpets.","30 Nov 2020","Software is the biggest problem. You can’t specify where to mop/vacuum. It will mop your carpets as well. It needs a simple function to first quickly scan the house. Battery is not good, I can’t even finish my initial cleaning on one charge. That’s is why it needs to have a scan home function. The App needs to have more features. I am hoping a firmware update will fix all these issues.","2.0","0"
"Jason Forrester","Color: Black","Do Not Buy!","23 Feb 2021","Completely dissatisfied as this product does not connect to 5G. If that was mentioned before I purchased this hunk of junk now sitting in my den I would not have. Who doesn’t have 5G Wi-Fi in there home.","1.0","2"
"christine arieno","Color: Black","Best purchase in 2020","16 Dec 2020","I love this thing. It's easy to program on your phone.  It does a great job on multi level house (I have a map made for each of our 3 story floors).  It hasn't once got ""stuck"" or ""lost"" anywhere.  If you can afford it,  it's worth every penny.  I only have used the mopping feature a few times.  It's mopping isn't as great as good old fashioned scrubbing- but it lifts a ton of dirt in between normal mopping.  I'll take the help!","5.0","0"
"Kaylee J","Color: White","Best Robot Vacuum and neat design","14 Jun 2021","I used the robot vacuum every day and it is so convenient. Easy connect to the app and I love it to show the scanned map where it cleaned. You can remote control when you are away. It lasts a long time after one charging.  It went smoothly and I loved the design.","5.0","0"
"Arvind konda","Color: Black","LIDAR navigation is game changer","01 Dec 2020","Best thing is multi level maps with LiDar navigation. Virtual barriers , no go zones .  We have roomba before and that thing had difficulty in every possible way. It suffers to find dock, it suffers to get out of a restroom with two doors very opposite , always gets stuck. Roborock has very intelligent mapping and figures out way to not get stuck in loops. Overall the product also feels a genuine and built using good parts unlike many china products.","5.0","0"
"Kathryn Kautzman","Color: Black","Works well! Easy setup. Highly recommend","17 Dec 2020","I’ve had this for two weeks now. I don’t know how I lived without this robot!  Set up was very easy. Roborock app is easy to navigate. Robot Easily  traverses house without getting stuck on furniture or under couches. Gets around chairs well too. I have one rug with short fringe, and the fringe hasn’t been an issue. No go zones work well. Works on my hard wood, and dark and light carpets. I haven’t tried the mopping yet. I will be buying this for my parents.","5.0","0"
"Ashwin","Color: Black","Roborock S6 Pure was fixed after laser was broken.","11 May 2021","The laser is blocked & it gives weird sounds & stopped working completely after 6 months of purchase, don't know what to do now? New update as of June/16/2021 Niki has helped me a lot to get my Roborock S6 Pure repaired by fixing the laser that was broken & a new laser was installed & now it works excellent! Thank you Niki for all the help!","5.0","0"
"AmazonBuyer12","Color: Black","The best robotic vacuum at a great price","07 Jan 2021","OMG! Out of all the home automation that I have invested in the last couple of years this is the best! Should have gotten one sooner. My wife loves it!  The mapping feature, is great, navigation is a breeze, our floor has never been so clean, and it mops too! This is a definite recommend!!","5.0","0"
"Kalpana arumalla","Color: White","Can not move on dark borders","30 Dec 2020","Overall a good product but not worth the money. I purchased it to avoid manual work. But still I am ending up moving lot of small furniture. Otherwise the machine struggles in the same spot more time. Also The main issue is it can not go onto the carpets with black or dark borders. Some areas where my carpet has rectangle box designs, the robo hangs up there forever. Overall we are just paying for technology. Not real worth.","3.0","0"
"Jimmy","Color: Black","Love it","25 Jun 2021","I bought it last black friday on sale and I've been using it twice a week. It keeps my floor clean better than myself.","5.0","0"
"Ardi","Color: Black","A solid choice (if you get a hefty discount)","27 Dec 2020","It is doing its job very nicely. The app is helpful and has several useful functionalities. It works with Google Home and starts by voice command over “hey Google”. Way better than the models without mapping feature.","5.0","0"
"Joshua  Gewirtz","Color: Black","One less chore!  Love it!","13 Jul 2021","With a dog that sheds, this is life changing.  I vacuum at least once a day to control the pet hair and dust....an unwanted chore.  I received this as a gift from my husband and it has changed my life.  It does all the vacuuming and moping everyday.  I absolutely love it and would recommend it to anyone who is as obsessed as I am with vacuuming!","5.0","0"
"rockstar","Color: Black","Life changing","26 Dec 2020","I love this robot so much I named her Ro-berta. I rely on her more than my husband and kids to make my house sparkle. In 2020 there is not much to bring a smile,  but this machine does just that.","5.0","0"
"customer","Color: Black","Quiet, excellent app control.","10 Jan 2021","Love it. Much quieter then my roomba. The mapping, app control and no go zones are fantastic. Much better for my busy house and messy kids. Havent tried the mopping, so can’t comment on that.","5.0","0"
"Juliani Arroyave","Color: Black","Excelente","14 Mar 2021","Muy buena compra, para utilizarla todos los días, y una limpieza mas profunda 1 vez cada 15 días o cada mes, depende de la cantidad de objetos por los cuales no pueda pasar por debajo. En cuanto al ruido en su potencia maxima es ruidosa, pero a mi no me incomoda. De mis mejores compras del 2020","5.0","0"
"Vivian","Color: Black","It works fine","26 Dec 2020","I have used it for two weeks. It works as well as my old robot, which I got around $200. This robot is a little overpriced.","3.0","0"
"Jay Dee","Color: White","Works great.","12 Feb 2021","Works good. Love the app and creating maps for every floor. Wife is happy with it.","5.0","0"
"SAI","Color: Black","Good but didn’t meet expectations","10 Dec 2020","Bought with high expectations on mopping and vacuuming the area rugs but it didn’t meet our expectations.  It did great on vacuuming Hard wood floors, carpet and tiles. Kept Charging for full night but it only last for <1 hr. Had issues finding docking station when home button is pressed.","3.0","0"
"Mitchell","Color: Black","Roborock ROCKS!","06 Feb 2021","Your browser does not support HTML5 video. So impressed with this Roborock. It has the ability to map out your living space automatically. Does the job while your sleep. Quite, good suction, thorough. I only wish I would have bought this sooner. Highly recommend.","5.0","0"
"Nadine M.","Color: Black","Amazing product","29 Dec 2020","Life saver love it! Finally not wasting time on vacuuming again. Cleans extremely well, I had one a few years ago and wasn’t impressed. This product exceeded my expectations.","5.0","0"
"joshua Bulcao","Color: Black","Fantastic Purchase","06 Feb 2021","Never had a robot vacuum and was very skeptical. This thing went above and beyond expectations. We have 2 toddlers and this thing cleans up after them almost every day. The only regret I have is getting one with the mopping option. The mopping feature isn’t that great and we hardly use it.","5.0","0"
"Almas N.","Color: Black","My new favorite appliance in home","20 Feb 2021","It only has remoter control app not physical remote which is ok.. gets the job done","5.0","0"
"Stephanie Moores","Color: Black","Happily surprised!","09 Feb 2021","I love it. I was skeptical I have a dog and a messy kid. I didn’t think the vacuum could handle my mess but it surprised me. The mop blew me away. I could not believe it actually worked. I am so happy I bought it. I have back problems and just couldn’t do the floors anymore. Now my little friend does it for me. Yay!","5.0","0"
"Sherry Cherie","Color: Black","It worked great at the beginning and then stopped working after less than 10 uses","07 Jan 2021","One of the main wheels got stuck and it stopped working after less than a month and 5-10 uses!!!","1.0","0"
"Sebastian villa","Color: Black","Not as good as described","20 Jun 2020","First time i used it was great, but as it gets older it starts having issues with the sensors and it gets lost. Its very annoying that even in control mode it wont move. I waited too long and cant return it, otherwise I would... very dissapointed with this 600 dollar roborock S6","2.0","1"
"Dave","Color: Black","Glitchy app","31 Mar 2021","If you can get the app to work, the vacuum itself is great.","4.0","0"
"Amazon Customer","Color: White","Customer service not so good","15 Sep 2020","EVen afer the technical glitch from seller, they did not honor the old price.","1.0","2"
"Sam","Color: Black","Laser unit broke within 3 months","18 Jul 2021","It's cool having a smart vacuum, but the laser sensor broke within 3 months of light usage.  It has been a hassle trying to get it repaired, finally they are going to send a new laser which I will have to install myself.  Overall disappointed and won't be purchasing from Roborock again.","2.0","0"
"Amazon Customer","Color: Black","Died in 2 months","21 Feb 2021","I only had this for about 2 months and it already stop working.. It said error 1 nothing it blocking it from working... Checked everything that I could think of.. waste my money on this product and the customer service number is not in service so that is that .","1.0","0"
"John Bunge","Color: Black","Loving our Robot","26 Mar 2021","I appreciate the programming","5.0","0"
"Avishek Singh","Color: White","Glad we got one","21 Feb 2021","Works well for our house, incl on rugs and carpets. Glad got a model with Lidar functionality, effectively maps out the house. App is also super helpful, providing all necessary working and maintenance information.","5.0","0"
"Matt","Color: Black","Amazing Tech.","16 May 2020","This is the best piece of technology I’ve had since my very first TiVo (DVR).  It does an amazing job mapping the house and then cleaning.  Love it.","5.0","0"
"Amazon Customer","Color: Black","Excellent robot vacuum","14 Jan 2021","Love this vacuum.  It came highly recommended by a friend and it did not disappoint.  It was a game changer compared to the previous robot vacuum I had, which had no mapping capability and just seemed to haphazardly cleanly the floors and get stuck before coming back to the base.","5.0","0"
"Deepak","Color: Black","map feature","17 Feb 2021","it's been good so far. we haven't used the mopping yet but normal cleaning looks good.","5.0","0"
"Balu","Color: Black","Works perfect!! Intelligent map settings with no-go zones and invisible wall.","18 Dec 2020","Smart Robo!! Worth  buying for this price. The only flaw is it may not work on shaggy rugs. Mine have 2 shaggy rugs and it gets stuck. But rest all worked as expected. We tried few robots But nothing worked as expected, Finally we end up keeping this.","5.0","0"
"piotr","Color: Black","Buy it without hesitation !","08 Dec 2020","Suction power it's great even at the lowest power lever,its very quiet,never got stacked ,doesnt vacuum randomly,doesn't miss spots ! Battery life is more than enough ! No other brands can beat roborock !","5.0","0"
"HP H","Color: Black","I should buy it earlier","06 Dec 2020","Use other brand room clean robot for years. Roborock is much advanced. With map and quite mode, I can easily customize clean rooms during everyone stay at home. It is quite and quick.","5.0","0"
"AM","Color: Black","Not that great","15 May 2021","I have had my Roborock S6 for about 5 months now. In the beginning it was amazing. Now, it works terribly. I have cleaned filters, increased suction, had it go over areas 2x and I still have to sweep afterwards!!","2.0","0"
"Cindy","Color: Black","Great","13 Nov 2020","Great product and I never write reviews. However which app do you guys use the roborock one or mii Home one? I don’t seem to be able to name rooms on roborock app","5.0","0"
"Bvgolf","Color: Black","No support","20 Feb 2021","No support for the this product. No one answers the phone or emails.","1.0","1"
"Rex","Color: Black","Great robot vacuum cleaner","16 Apr 2021","Very great for pet hair. Ease of use. I store it under my TV stand. Only place that Id love for it to get a better clean is at the kickboards in the kitchen. Other than that its great!","5.0","0"
"Oscar Mora","Color: Black","Ayudante incondicional en limpieza","17 Jan 2021","Your browser does not support HTML5 video. Excelente producto, mantiene el apartamento muy limpio. Es de gran ayuda para los que tenemos mascotas, recoge el pelo a diario.","5.0","0"
"Emily English","Color: Black","Clean baby clean","11 Jul 2021","I love it","5.0","0"
"Toby Z","Color: White","very good","21 Jan 2021","it is very useful and helpful","5.0","0"
"yerusalem","Color: Black","Is not compatible with 5G internet","10 Dec 2020","Is not compatible with 5G internet.","1.0","1"
"Sandy xu","Color: Black","Clean very well.","23 Feb 2021","This robot is smart. and clean super good. I use  it very often.","5.0","0"
"alex0429","Color: Black","Totally worth it","16 Dec 2020","Vacuuming now much easier.","5.0","0"
"cust","Color: White","The best thing we bought this year","08 Jan 2021","This is a true friend when you need a helping hand!","5.0","0"
"Myself","Color: Black","3 months","19 Feb 2021","It's only been 3 months,  but it's been working great.","5.0","0"
"Bhautik","Color: Black","Best of all robo cacuum","25 Jan 2021","This is a great product with great support and amazing vacuum cleaner.","5.0","0"
"william v.","Color: Black","100% recommend! Must buy!","16 Jan 2021","This thing is awesome, never manual vacuuming ever again. Not even looking back. But one of these! The mop feature works great as well!","5.0","0"
"MK","Color: Black","Nice product","15 Jan 2021","Satisfied with the purchase .  Way better than the Irobot","4.0","0"
"Amazon Customer","Color: Black","Roborock>Roomba","26 Feb 2021","10/10 would buy again","5.0","1"
"Ruth","Color: Black","The ability to store multiple maps is great!","31 Dec 2020","I really love this machine.  Easy to program and use with Siri.  No complaints!","5.0","0"
"Jahnavi","Color: Black","Works in 220V countries as well.","14 Feb 2021","This works well in India too, noise level is a little loud but not something that bothers me.","5.0","0"
"CV","Color: Black","Vacuums well and great smartphone features","23 Feb 2021","Love the zoning feature!  Set up is somewhat easy.  Once set up it is great!","5.0","0"
"Clay","Color: Black","Glad I got it.","07 Mar 2021","I am very happy with my purchase, easy setup and works like a charm.","5.0","0"
"sandeep kaur","Color: Black","Great job","22 Jan 2021","Only used few times but really like this..","4.0","0"
